X,Y,Channel No,Frequency(Hz),Range
3.94,15.37,168,97800,6.884564624168439
64.83,89.83,139,94900,2.4537549847189712
89.03,54.44,16,82600,7.692674209673564
86.93,80.05,282,109200,0.7163891944931555
23.19,63.5,111,92100,8.36656084837347
86.61,79.42,215,102500,5.038431900351066
84.58,74.57,258,106800,5.106791623781181
56.52,31.68,196,100600,1.5954076183849575
37.05,68.83,197,100700,3.625707467521936
1.31,65.8,175,98500,1.4016574474453702
37.33,38.32,13,82300,0.3289795008260987
60.7,97.84,291,110100,8.592249251744132
88.39,8.37,68,87800,4.135239985609105
46.84,69.11,46,85600,5.105974162085456
5.55,36.25,249,105900,0.6242290267524653
4.98,37.23,110,92000,1.8115619435018526
16.44,4.42,149,95900,5.805148118594387
12.6,53.13,224,103400,3.409025717024403
98.82,81.93,254,106400,4.039361985871604
17.12,76.73,250,106000,5.6200260610884945
71.5,36.5,282,109200,4.638830247887563
74.43,6.58,80,89000,9.124484156130814
92.54,41.57,184,99400,0.653371611715643
91.37,25.04,101,91100,7.680749590110242
86.35,37.27,84,89400,5.272143664148295
94.36,89.05,157,96700,4.065096817293156
16.63,72.94,89,89900,0.16978446986438023
42.93,29.17,170,98000,9.471056565685895
45.64,79.18,156,96600,2.7540415775815017
82.34,54.43,18,82800,1.3142473668236798
72.02,92.63,92,90200,7.504178894614856
82.55,99.22,160,97000,3.8943246354040073
19.07,83.38,222,103200,9.969003011186963
42.24,89.69,114,92400,2.8790746274910095
53.35,15.85,189,99900,0.217263428621558
45.82,51.95,177,98700,1.3094199328028056
49.51,7.69,73,88300,7.954981550845978
49.42,32.01,78,88800,3.897324097023481
81.44,37.85,194,100400,1.6536832379097088
37.02,48.37,177,98700,1.326666154463343
11.99,95.07,186,99600,4.036609940644666
32.15,51.99,102,91200,4.5017591162941395
74.11,51.17,10,82000,1.4689911935468236
72.38,25.84,172,98200,4.057176786785827
84.64,89.38,232,104200,3.171914137568679
54.0,15.99,148,95800,5.69008804503221
8.72,17.81,249,105900,0.8619790696453911
32.32,50.11,284,109400,1.1527715420344042
97.54,49.99,238,104800,1.2018089513675134
19.72,65.37,285,109500,6.1050115159983225
55.09,40.51,11,82100,3.2768370961319757
57.63,37.51,124,93400,3.936583233741362
50.54,22.02,59,86900,4.795160044374448
51.63,75.61,236,104600,2.498133342044592
82.19,2.19,146,95600,2.5993730819969962
49.2,22.92,127,93700,3.199859516613488
16.01,43.56,296,110600,1.7982118990073626
8.89,83.15,62,87200,7.8331176929599176
67.31,67.81,34,84400,9.943784878266733
56.2,73.73,65,87500,2.8283471214983202
67.67,96.88,291,110100,7.425701655821879
47.01,92.82,191,100100,7.477612995417346
60.89,67.71,128,93800,7.011252212504181
62.34,75.22,145,95500,7.322043638022117
1.29,34.97,259,106900,6.271989879203309
39.61,3.81,115,92500,5.740115583936535
85.97,6.54,83,89300,8.698872503425225
5.12,37.84,111,92100,1.4849858200447263
38.46,40.21,149,95900,7.474054285078189
10.02,17.06,245,105500,2.127067995008752
75.29,67.07,159,96900,0.1472351891620749
87.73,1.66,73,88300,9.087140336156112
29.45,96.74,190,100000,0.5242149906898697
44.71,11.9,117,92700,9.127145899699237
75.04,2.85,213,102300,3.7371950276208366
68.35,38.46,241,105100,6.13834886819555
96.0,83.25,4,81400,2.2089660786579204
85.93,4.9,110,92000,1.0738154668009636
68.35,38.92,197,100700,9.681166752264614
36.75,76.79,102,91200,3.5646720585776395
80.28,17.7,11,82100,0.9413106907593505
25.91,28.8,234,104400,6.693889804889396
97.33,24.83,51,86100,9.801533163424972
12.8,0.48,288,109800,3.540368422467144
90.83,10.78,212,102200,3.357510447180024
49.68,94.38,275,108500,6.318952672364676
87.04,8.83,288,109800,7.848521600764857
26.78,95.88,245,105500,3.50413095024362
61.67,9.56,97,90700,9.465174857176825
98.98,23.22,278,108800,8.418155979241709
99.9,27.74,116,92600,1.2821708036446122
66.14,48.32,275,108500,1.9761006303981732
65.47,38.17,264,107400,6.8581319511185725
54.37,64.17,203,101300,9.105042183640556
74.18,31.29,285,109500,8.827775909449805
98.57,13.1,248,105800,0.6925619594059351
46.87,66.97,126,93600,1.5545397078990841
57.97,31.48,73,88300,2.577679502547804
24.88,85.29,182,99200,5.311463020367121
6.13,11.45,38,84800,8.288117660542762
66.93,66.97,76,88600,2.8682086939377847
23.88,27.46,92,90200,0.07054061953248869
10.73,22.73,299,110900,0.29231294315360534
90.14,26.88,191,100100,1.780531304517493
74.7,31.09,105,91500,2.3891278498185864
8.72,37.52,117,92700,9.828196086069024
95.67,36.85,78,88800,9.829717731461411
31.68,2.17,264,107400,3.451316417102203
47.04,68.94,60,87000,2.6276943122549956
39.57,10.59,141,95100,0.8550329210257701
58.42,35.52,271,108100,1.3594212848589338
17.41,62.62,106,91600,2.3655404627782497
62.57,6.69,68,87800,9.16817047052891
21.35,62.69,223,103300,8.751851485069603
28.57,0.78,298,110800,0.09895426387742212
65.51,15.68,210,102000,1.7372043419731742
0.79,48.73,250,106000,1.28040134882354
71.23,66.56,244,105400,2.819333731761442
52.82,23.04,213,102300,1.66295272545107
11.45,2.6,28,83800,5.621948262394008
82.5,82.76,62,87200,9.854846273780502
52.01,15.36,228,103800,9.790012669916873
19.75,3.72,90,90000,9.641098057025328
38.44,2.36,259,106900,1.0067242343595018
92.38,34.92,171,98100,8.254488427426926
2.05,73.15,67,87700,1.0445219585992205
96.75,45.74,254,106400,8.776197661422206
62.28,13.2,287,109700,4.266466231071085
49.89,6.62,75,88500,1.2182079921870792
83.7,50.21,121,93100,6.97453753568168
57.61,75.89,187,99700,4.077179131418975
5.34,62.4,27,83700,4.170683482614405
19.33,49.7,190,100000,9.303714580098209
97.82,65.92,128,93800,4.273965534246066
4.15,68.19,228,103800,3.711544228726642
19.48,19.34,291,110100,7.148285834011949
75.32,61.58,139,94900,1.5241548543340422
36.3,87.31,180,99000,9.37157367649336
10.61,62.46,282,109200,8.844091852231413
42.71,12.61,183,99300,4.356847328780276
64.4,7.01,134,94400,6.8110223261920675
70.23,55.92,226,103600,3.962403872093141
44.22,97.18,248,105800,6.723481477776012
99.27,76.22,198,100800,4.252902679429105
29.14,98.09,254,106400,5.727016871273809
95.65,41.05,150,96000,6.651939204786329
40.37,0.83,257,106700,4.265482346348355
77.94,75.57,73,88300,8.822758505754898
85.39,89.18,36,84600,7.456012332182844
84.33,82.21,266,107600,8.096147643041414
36.11,10.81,71,88100,8.141509614025512
48.37,88.35,198,100800,6.408699379580385
69.0,68.39,297,110700,3.513310586158128
11.85,8.68,125,93500,5.70215636521008
90.26,14.07,208,101800,3.9533228162009215
0.14,40.97,18,82800,9.153349498567867
92.86,52.14,239,104900,8.84787222029153
60.1,49.08,273,108300,7.948459415650964
43.87,28.66,244,105400,1.459520812889954
14.37,25.74,160,97000,8.485351027755843
80.27,14.72,237,104700,3.049231779463212
16.67,68.77,170,98000,7.690195617205414
99.33,70.25,201,101100,5.016738289399681
2.64,49.28,121,93100,7.782404926818749
65.76,9.1,134,94400,9.225322280309173
18.19,98.11,278,108800,8.434177695120633
21.85,72.86,163,97300,8.408210876725796
72.88,87.52,77,88700,7.373111775469723
79.3,61.02,251,106100,5.783444401028767
10.07,39.33,190,100000,7.499994603025181
91.65,57.83,36,84600,1.0546451219571207
7.19,47.68,238,104800,3.3769408213013694
54.89,42.73,121,93100,6.825139386120956
19.78,64.95,147,95700,5.227645890776361
60.49,70.28,148,95800,8.237087999332775
61.19,62.66,49,85900,8.532049823048986
29.66,58.14,27,83700,0.15673084883770727
65.95,45.74,173,98300,9.948813474998463
91.02,27.11,271,108100,1.4087680607192588
19.71,68.18,174,98400,0.12355985648769496
24.32,95.97,51,86100,8.020824329990038
50.64,70.87,103,91300,4.308010312196768
82.46,45.71,196,100600,5.932634807891992
68.66,38.07,253,106300,7.400291319528643
21.18,32.58,81,89100,4.570065026425999
6.93,48.44,47,85700,9.701490924310683
11.12,47.6,39,84900,2.653592873113577
67.71,78.12,127,93700,8.455847896285393
80.61,91.16,132,94200,5.832970672355752
99.21,99.06,14,82400,2.0959482021136444
39.27,55.98,167,97700,6.599195237706265
33.71,3.9,246,105600,4.4503335560053925
61.96,88.74,102,91200,2.4626706911462204
98.33,80.41,72,88200,4.295660075418563
70.97,31.51,288,109800,0.7998220203862105
69.41,52.85,66,87600,7.261871883318003
40.05,27.89,69,87900,2.912902778896831
78.95,5.77,233,104300,6.845889980721759
58.17,15.25,107,91700,5.729138609863529
97.47,6.16,93,90300,5.182493834318498
33.18,14.65,87,89700,4.851627195726541
11.3,44.32,133,94300,2.1919908980524285
85.86,73.18,56,86600,5.187892543103949
84.38,20.7,51,86100,0.11084435463601272
83.65,9.24,167,97700,5.60114091909686
44.73,16.12,13,82300,4.457794846890478
89.53,61.14,215,102500,7.588872392683265
64.06,96.54,39,84900,8.844554469715217
56.89,41.33,92,90200,8.184585656889348
5.09,19.62,64,87400,0.26351807740734645
83.63,54.55,100,91000,7.5481214744256295
95.97,30.24,109,91900,0.5380136455322682
50.12,46.53,23,83300,8.162259384429081
53.46,54.73,153,96300,4.372547561696103
4.53,11.99,85,89500,6.447259667851251
17.49,29.57,76,88600,2.1666656155039177
26.65,5.51,102,91200,7.857159367104738
78.38,29.18,102,91200,7.638118982818824
96.35,66.68,269,107900,2.204037726401041
75.24,89.77,31,84100,3.9268460329455035
16.72,92.69,232,104200,8.797697810077718
18.76,61.12,274,108400,3.7150333990990436
93.35,65.15,170,98000,7.873007641201998
45.25,56.98,73,88300,6.900569423090265
51.05,65.95,57,86700,0.24654723641219678
39.9,15.89,20,83000,5.308203432239404
77.35,97.19,57,86700,5.895466286342568
76.62,29.08,175,98500,6.027558507596415
17.95,54.04,46,85600,1.538089646656211
9.8,39.82,248,105800,0.34895797159764097
13.61,86.16,286,109600,9.827587167861871
18.51,69.37,264,107400,2.4522095350795867
60.15,23.33,106,91600,8.612957135123708
48.03,78.9,272,108200,3.421677732143491
93.76,33.85,119,92900,8.197925978207687
15.19,33.52,59,86900,0.6510679047993706
52.22,30.62,120,93000,0.6166693814498303
44.37,95.32,180,99000,8.007471374374362
39.33,39.08,25,83500,5.78024911017163
78.95,35.12,88,89800,7.3967850289982415
24.77,93.51,278,108800,0.7203878498358052
69.67,19.68,50,86000,0.6682456587522245
44.28,34.05,97,90700,6.014902230194971
75.57,0.28,5,81500,1.577417243762591
26.29,35.08,147,95700,6.425321785090796
25.94,1.76,217,102700,9.163661493121031
60.19,7.76,102,91200,4.571695635456219
82.24,86.58,271,108100,6.165314224927421
38.72,84.46,124,93400,8.528336449058022
8.16,47.83,49,85900,2.675109083723153
52.46,10.42,156,96600,8.119559009218175
2.5,66.94,282,109200,6.217742099593463
87.75,39.99,32,84200,4.654834559675977
74.97,57.32,285,109500,3.804977483680739
81.23,58.19,79,88900,4.252972197554778
48.2,3.51,214,102400,9.691769039224136
13.88,26.56,194,100400,2.80598701417041
50.43,96.68,197,100700,8.826130239644273
85.33,82.32,54,86400,8.222452332036509
23.02,62.33,116,92600,1.0688392734320984
95.25,3.78,213,102300,2.720918185775915
4.34,73.5,51,86100,4.775646406047942
72.94,91.75,182,99200,9.626142108974763
67.52,43.81,285,109500,1.3098444780589535
38.21,6.58,208,101800,8.020451778848532
83.16,98.6,92,90200,9.418518402982993
47.4,43.47,191,100100,7.541805117863131
50.3,29.65,81,89100,1.499400808447261
76.72,25.08,89,89900,0.0775548658859071
88.89,49.06,123,93300,2.851146181532788
21.69,39.61,81,89100,5.713305349763833
15.2,71.49,288,109800,1.6884222393116777
46.57,55.01,171,98100,5.350618322988621
28.22,70.13,207,101700,7.571103958405062
0.11,95.55,257,106700,0.3529104860957566
19.16,71.76,283,109300,0.906975542611943
25.41,75.69,131,94100,1.5192386481343445
79.12,78.77,283,109300,7.208795694962773
30.64,48.06,243,105300,1.8805246375504991
20.6,31.94,151,96100,9.094795177222949
54.58,37.0,295,110500,4.17817378976549
47.19,56.86,56,86600,2.79826075946886
56.59,97.76,160,97000,8.493222593439134
3.11,68.88,271,108100,6.784720128405621
83.89,61.98,170,98000,5.073669894397738
9.04,46.9,82,89200,9.45852573226844
20.92,4.88,204,101400,3.8432216714458676
44.08,24.39,231,104100,3.774712566918401
5.18,96.82,241,105100,4.907360740431378
64.97,88.05,55,86500,5.663542357313341
1.88,82.53,49,85900,3.2996972711859196
63.19,18.47,136,94600,3.7370040200404797
65.86,64.81,128,93800,8.586466996201514
48.14,55.53,277,108700,1.8978941830294194
83.34,56.72,116,92600,3.279604711612346
10.39,21.76,203,101300,7.738307782302751
78.25,5.8,250,106000,8.46503315679671
62.63,91.08,99,90900,5.427089957606933
88.51,87.08,54,86400,5.954948336954031
78.3,47.36,167,97700,5.982927005597345
65.94,8.04,113,92300,1.599455298806337
47.52,37.58,24,83400,3.1554059945778477
30.37,67.55,284,109400,7.278691673790338
48.59,87.65,44,85400,3.740974210399146
13.02,63.78,236,104600,0.3325717508551196
89.34,15.57,132,94200,5.100880285078909
57.48,51.15,204,101400,9.718777892839302
7.3,46.22,246,105600,4.386817286441501
7.28,5.47,228,103800,1.6241000856667531
30.15,4.6,195,100500,6.886200785694863
98.58,67.99,111,92100,2.3494901241062047
88.71,40.66,86,89600,9.748248258916284
93.39,4.11,19,82900,9.461223291697603
43.44,17.36,224,103400,0.825870098313467
34.59,30.61,27,83700,0.021646856810547677
32.64,76.21,171,98100,5.554767414705437
77.07,36.36,154,96400,6.411641721016787
75.26,79.36,103,91300,1.6841724062932795
51.44,45.82,218,102800,0.21789753388865685
64.92,15.99,46,85600,7.673765503636095
46.19,52.16,238,104800,4.922423183683988
72.67,52.19,211,102100,4.985104565552529
52.26,77.21,270,108000,0.896644262823274
35.71,97.98,68,87800,3.0362737815287053
99.99,99.4,80,89000,6.321498536170566
46.91,63.16,8,81800,2.874580445395729
32.54,27.4,240,105000,5.13788280728784
75.53,74.26,256,106600,7.679348459875447
2.24,87.31,266,107600,5.644668315696543
43.52,29.19,249,105900,4.966849149913941
46.62,34.24,228,103800,8.726522694066244
53.78,72.87,94,90400,3.170040170591597
99.5,95.26,181,99100,3.389498015984188
16.64,87.96,190,100000,9.35121864435362
19.17,0.11,90,90000,4.9435126649416805
49.42,7.62,55,86500,1.8262928441785176
70.4,58.5,218,102800,1.0884984468684167
29.78,74.08,176,98600,1.991808563986579
80.07,98.3,23,83300,6.782357416241639
68.63,86.38,163,97300,0.6130099520457233
97.04,87.63,286,109600,6.197500604468252
30.33,3.24,253,106300,1.122200590145227
26.29,25.88,47,85700,0.5683868022101846
69.26,93.1,162,97200,3.3669101399410706
74.43,3.27,233,104300,3.2111518820130835
70.12,52.22,32,84200,6.918495496947115
39.2,96.96,111,92100,6.530395159682728
76.75,43.99,74,88400,1.0916886979769225
99.1,92.75,175,98500,2.1459763134681897
69.13,47.64,163,97300,5.728425634041501
10.92,95.64,165,97500,1.25904041333327
1.34,43.31,217,102700,0.4653944507103447
2.78,20.3,241,105100,2.57245467072293
44.91,1.35,233,104300,2.4408105134915417
58.13,32.62,231,104100,4.183653917005885
91.29,89.1,267,107700,1.414816802614569
22.24,47.5,112,92200,1.2310989749424683
54.6,55.35,262,107200,4.198789359285636
26.91,74.85,61,87100,5.208881054770859
81.97,4.26,84,89400,5.637070337274707
21.28,45.53,229,103900,3.9335096049037857
22.17,24.11,252,106200,3.5918972433365512
17.18,42.17,3,81300,3.474835458269925
25.49,93.38,294,110400,9.286459923392979
5.92,5.99,257,106700,7.927919289331315
47.91,47.25,180,99000,9.706199233395003
80.08,90.05,291,110100,7.83921836457501
10.63,50.62,16,82600,4.695088653711328
98.7,81.73,163,97300,9.19974432321937
22.57,90.36,292,110200,0.9683335900316004
67.02,22.85,105,91500,8.127114538042798
7.94,69.28,246,105600,7.95857615552676
63.28,14.63,32,84200,0.28117905185438774
93.29,56.91,41,85100,4.588456863005033
33.77,6.35,47,85700,2.4539523444541143
99.66,28.07,137,94700,1.4936305802788585
95.17,31.6,295,110500,8.059882934567309
53.72,99.23,156,96600,3.5887231523425434
28.12,74.03,232,104200,9.999366272831221
79.31,54.87,28,83800,3.2621220192587352
19.77,15.79,42,85200,7.805330167921679
55.5,41.22,173,98300,3.898073521833949
14.76,46.02,16,82600,0.4944816271053665
30.66,93.05,194,100400,7.256683068527314
63.58,84.4,90,90000,9.172402033682573
63.44,50.96,103,91300,0.8007481084883616
15.64,5.0,18,82800,1.382394545686163
20.86,20.93,167,97700,3.055762952470602
89.74,29.88,206,101600,2.2953201689437988
1.53,25.88,209,101900,6.145077165938301
69.62,98.07,97,90700,1.1213924435865386
67.51,99.72,17,82700,5.781447759157271
13.79,6.09,203,101300,7.251036042530697
62.29,78.5,183,99300,5.1507467879163364
39.7,58.84,229,103900,2.422724034026883
64.45,50.28,202,101200,1.6312471840653242
40.79,66.06,132,94200,8.149705679057556
76.4,35.63,48,85800,4.396875148146564
21.43,68.82,146,95600,2.349493215076138
75.99,84.17,13,82300,8.3054469605296
89.73,83.01,17,82700,3.9008919310227275
65.2,88.84,98,90800,0.6298775534262446
31.07,2.24,202,101200,7.150517748920943
34.34,39.38,27,83700,4.114507861247575
96.19,11.34,298,110800,1.3076594928607144
23.09,59.23,299,110900,3.3992356887181687
76.87,23.51,59,86900,8.462757197426535
0.12,95.96,81,89100,4.32638777978239
9.48,69.01,86,89600,2.5567359410342636
2.23,64.17,73,88300,3.2109328888811994
42.18,31.36,272,108200,4.088183799449972
70.53,72.25,116,92600,8.401555211837607
25.01,48.29,23,83300,8.401430255980227
96.68,99.23,162,97200,0.882449855423626
33.71,68.92,168,97800,0.9357326639352792
45.09,26.81,20,83000,7.163847025880791
18.12,86.16,189,99900,0.3750185512424775
48.47,72.76,255,106500,3.0898650917982584
73.6,43.75,155,96500,9.916232450834778
83.73,16.6,129,93900,4.668221454076539
70.26,51.26,202,101200,0.22581884394590857
22.54,56.49,99,90900,3.7167362905292336
38.73,27.03,282,109200,2.5879878976166024
16.81,86.73,184,99400,5.551841478329321
3.57,28.95,96,90600,2.4311933777234795
23.12,39.6,191,100100,0.5460861994577493
75.85,26.17,93,90300,7.172946519397295
92.08,92.23,187,99700,4.9928201605526015
64.9,11.04,99,90900,6.126234380001563
48.68,99.47,156,96600,2.0809525985504163
45.97,49.63,208,101800,7.198149062788003
68.15,77.2,157,96700,5.051343384157519
25.25,21.99,55,86500,6.073900196631655
7.66,26.85,277,108700,9.83560511244635
76.63,8.57,90,90000,9.464429227771006
89.38,61.71,205,101500,8.130783608270223
85.68,38.1,261,107100,8.40689197566878
42.35,68.31,219,102900,7.308672875542358
25.42,24.01,222,103200,9.304095619550683
1.81,11.84,45,85500,5.571803765251784
5.67,81.3,150,96000,5.787567858409142
33.17,74.02,15,82500,8.031063426685781
