X,Y,Channel No,Frequency(Hz),Range
76.4,7.43,184,99400,9.926511598288757
80.18,19.14,269,107900,4.965934645643673
93.21,1.37,268,107800,3.7548577170264696
65.13,76.77,215,102500,8.2911373399712
84.55,64.38,14,82400,6.573138120255312
25.41,35.21,195,100500,3.052978624743364
18.5,20.27,278,108800,0.5518923911905838
70.36,94.9,33,84300,2.5246041600686953
53.72,76.18,232,104200,2.326609498545922
49.8,59.42,171,98100,6.144396888804841
43.67,93.82,90,90000,1.0318266572931556
22.34,79.63,137,94700,2.6332635484509326
40.63,21.04,298,110800,1.710283156193736
42.33,16.31,269,107900,8.574769446848826
21.65,24.58,274,108400,5.6497534747684695
0.8,46.24,21,83100,5.196599714714109
79.45,58.62,197,100700,0.6919195317734794
77.69,93.65,175,98500,1.5719051137494133
69.36,49.38,292,110200,8.969909195383547
62.56,29.34,19,82900,1.1575517383959921
80.28,75.64,89,89900,0.9362004500066157
79.54,42.92,86,89600,3.0910370184106863
2.52,77.41,112,92200,9.668966618933611
8.3,60.61,252,106200,1.472981275094335
97.96,30.56,41,85100,0.17740278892372952
27.55,49.97,220,103000,7.868066358807243
39.41,83.8,53,86300,4.3061220587920594
19.93,26.35,52,86200,1.2706973204691419
74.81,66.51,210,102000,2.5626338729443185
68.14,51.36,286,109600,9.015403178837486
89.6,40.4,230,104000,2.113699261953986
40.8,92.68,31,84100,3.685214419086961
85.58,86.57,180,99000,2.8257950741603164
13.54,96.82,161,97100,8.509341209091781
68.59,90.31,228,103800,5.728010748251485
96.09,11.53,243,105300,4.476069936213607
38.38,10.51,274,108400,5.974707183864649
39.03,83.06,96,90600,0.2557981017911659
4.58,97.94,66,87600,3.258728096712944
75.61,44.95,215,102500,3.7766567504001545
9.91,57.23,139,94900,9.808599113473836
13.12,9.47,226,103600,6.071636457040702
28.15,31.07,36,84600,0.3860341989342009
26.24,71.0,163,97300,1.8781779709968471
18.65,21.95,59,86900,1.0304233949082764
20.31,31.0,94,90400,1.8816772349063937
60.99,56.71,39,84900,7.278340168085011
26.32,58.76,5,81500,1.8224641257721974
64.42,42.32,181,99100,6.978231782307116
61.47,8.7,55,86500,8.706908339330733
44.7,57.26,179,98900,4.039371577670899
39.29,25.72,296,110600,2.7590339454215282
87.91,72.58,172,98200,4.072103681237894
41.27,83.23,264,107400,0.6072746633400683
75.63,98.72,228,103800,0.12193707838765389
68.73,15.02,27,83700,4.515928884036546
28.56,10.01,105,91500,0.9578940332540831
77.66,21.78,44,85400,9.642836287283371
36.83,7.55,82,89200,7.686715367538208
62.21,55.87,258,106800,5.640479204264599
84.54,42.57,130,94000,9.026326158456655
93.11,13.78,39,84900,6.129962464143071
43.03,37.8,270,108000,6.237906098357769
36.07,94.68,166,97600,4.285310675408165
3.1,12.16,125,93500,5.495721258370981
72.32,15.76,229,103900,0.9946299963517169
39.78,35.2,82,89200,6.033611054117546
18.5,10.0,27,83700,3.746536790071083
54.92,12.46,293,110300,4.568929209911073
96.23,70.8,271,108100,5.862772989712303
22.7,29.76,282,109200,0.7473212732964996
33.2,49.05,252,106200,2.2052226127623022
71.02,65.52,229,103900,0.30977826539100084

