X,Y,Channel No,Frequency(Hz),Range
49.6,38.45,108,91800,3.9336165398734924
33.6,59.51,239,104900,9.87205373950948
93.14,11.73,120,93000,9.893916984837318
15.82,55.96,25,83500,1.871163076597716
11.4,83.06,269,107900,0.3557640482045332
79.64,13.45,263,107300,5.761867271130968
44.96,16.05,53,86300,5.602758764071984
84.78,66.67,173,98300,1.407113780174819
31.41,29.66,123,93300,8.948227427471917
3.84,67.55,167,97700,7.4339061937465996
79.29,1.74,293,110300,1.4812600062058856
24.93,88.29,224,103400,8.700604979660081
8.17,80.17,229,103900,6.545102195380116
98.74,99.54,212,102200,3.9278799464736016
75.19,87.28,86,89600,1.282062016934935
90.42,63.9,84,89400,4.025502844212799
20.54,75.6,162,97200,8.533409310256795
85.94,96.88,57,86700,9.917474615546212
55.58,69.25,39,84900,2.7371008800972274
19.74,12.2,179,98900,3.0033444063567885
85.81,3.97,226,103600,7.214667559159232
35.94,86.58,82,89200,1.1787745064335586
7.97,61.14,45,85500,7.7816739020594135
69.02,50.3,97,90700,5.614437678960983
45.62,76.31,133,94300,3.2604252921353805
31.31,33.93,166,97600,5.4564943343584025
90.93,91.06,253,106300,7.931941429039543
24.72,79.49,144,95400,9.117661342219119
1.55,8.7,202,101200,3.8558048861205796
51.75,54.4,294,110400,6.885057232568194
60.89,8.77,249,105900,3.336679621986681
86.97,90.59,126,93600,2.845581384878215
48.1,73.16,196,100600,8.556756257358435
84.58,7.86,281,109100,7.4438333371872805
79.15,77.47,250,106000,7.861986275934527
39.3,70.48,266,107600,0.8200092847163465
74.97,5.37,238,104800,6.630855533428327
89.11,69.15,280,109000,2.0606112365211446
83.86,50.67,83,89300,6.718034294043584
46.02,16.57,80,89000,8.924151493203246
36.14,82.12,142,95200,7.708125817267306
68.46,94.28,139,94900,4.9246437479142475
36.69,59.59,160,97000,7.5998561360778645
43.11,90.74,27,83700,6.971006491536097
7.81,6.22,228,103800,0.9374983789561209
27.29,26.3,154,96400,3.3303722762775845
78.95,61.45,78,88800,1.0895384836867916
13.71,69.39,80,89000,2.4236907627304882
82.71,61.97,202,101200,6.526172063300234
19.0,9.98,159,96900,1.9452038262454074
57.06,24.01,99,90900,1.1550881919206046
64.16,71.39,33,84300,1.7518794871088128
72.79,28.96,293,110300,7.5332702256905915
10.98,9.59,137,94700,4.779474746280561
1.87,46.84,238,104800,1.981631706498993
41.72,70.33,282,109200,7.4495757238028055
17.78,67.1,102,91200,9.09583333700392
21.19,48.66,19,82900,4.334008425712818
71.93,44.65,193,100300,3.083490286342884
59.84,22.95,268,107800,3.592925307034107
21.71,10.8,146,95600,6.88433091813007
4.91,16.09,199,100900,7.410429748272361
95.14,42.99,223,103300,0.671072366868527
22.11,70.17,136,94600,0.48282149568428245
64.73,35.2,263,107300,6.516507665457029
94.94,7.69,40,85000,4.891675424155498
68.81,61.94,221,103100,9.58441034304638
60.85,92.61,238,104800,9.395550354646204
62.57,82.26,93,90300,0.9025332102406625
23.8,97.17,15,82500,8.434897783024192
2.79,87.93,296,110600,6.755561462765927
31.4,26.97,30,84000,1.7557474011933938
70.75,59.7,50,86000,3.0510486770090504
81.56,55.91,177,98700,0.4662258425924659
15.39,59.23,263,107300,4.124982310913136
28.04,75.12,157,96700,3.149453168940081
55.92,50.66,279,108900,7.7348610380634675
87.68,65.53,160,97000,5.126618640370351
16.88,15.46,275,108500,6.212377407061755
12.64,62.46,233,104300,1.5110655555440333
81.57,96.9,151,96100,6.596661743560604
80.49,92.41,13,82300,6.890303303268556
40.51,86.48,35,84500,5.130413542709977
72.07,27.14,256,106600,0.5465097976594013
80.33,43.49,37,84700,7.769298546215077
52.68,18.31,222,103200,0.4620619962856676
5.46,21.15,257,106700,3.7300808594211476
45.26,46.91,35,84500,3.9959547926063896
10.21,57.93,70,88000,2.8917615996666255
86.52,46.32,256,106600,0.2568959817091454
21.85,81.18,147,95700,5.779373489375884
86.06,35.09,278,108800,3.6929264670646433
16.95,61.44,200,101000,1.5211918077416064
67.11,26.08,218,102800,0.275358835730799
72.32,50.7,224,103400,0.6023531194233323
52.87,62.46,229,103900,4.542682180040973
49.85,35.49,35,84500,5.372854365124656
77.34,67.66,246,105600,5.510119327489726
30.1,36.63,287,109700,8.443547800707675
41.03,86.56,145,95500,2.5212217439553672
3.26,91.3,163,97300,2.564167002178699
3.01,37.99,285,109500,4.154077731544782
98.28,60.56,203,101300,1.9730321158421582
98.97,95.1,56,86600,7.587335604104879
80.98,15.31,87,89700,5.095506785951639
1.56,59.18,271,108100,5.827626508352593
79.96,67.33,200,101000,8.810421066442606
94.29,95.21,100,91000,2.0035978895760573
5.97,28.49,25,83500,1.1696661717138879
13.08,52.8,105,91500,4.802410195928771
14.23,0.74,190,100000,9.721405891951404
20.49,5.0,295,110500,5.978228259973246
22.49,22.36,242,105200,7.633463906777865
16.99,99.18,251,106100,8.771207758102973
37.61,21.83,51,86100,7.2283467006178235
60.73,29.2,228,103800,6.768270381007818
63.01,59.55,25,83500,6.819163202716689
62.93,6.04,174,98400,3.098322950818464
55.7,70.01,20,83000,9.776827547285087
49.27,25.48,198,100800,4.425538602880826
77.12,51.94,140,95000,6.3699807462763225
29.44,5.41,50,86000,7.682138206842107
34.95,92.65,281,109100,7.312973536198758
96.94,93.1,278,108800,7.220310307786338
44.73,54.16,104,91400,0.2531248033172706
88.83,23.13,214,102400,8.571244835462021
49.13,93.23,238,104800,5.151715335512676
71.4,40.47,52,86200,2.443749501653044
20.85,35.36,127,93700,4.095425537871568
81.86,89.96,125,93500,9.297842303009553
40.41,73.64,211,102100,4.354083386025476
48.31,13.39,239,104900,3.768568246819406
84.15,17.14,159,96900,8.22077472845654
30.74,88.52,81,89100,7.5268468680532425
79.75,71.04,278,108800,8.481996588947156
74.48,90.45,146,95600,4.638445605077315
86.58,90.56,181,99100,7.325222566038006
43.85,55.14,175,98500,1.0664325431470656
36.4,14.46,72,88200,8.561908913551651
8.9,77.37,18,82800,8.260238123140468
26.43,50.07,87,89700,6.594728034745259
90.84,80.83,37,84700,3.5454805720335836
91.18,51.79,166,97600,0.36406296914200387
32.75,56.89,57,86700,8.689035419398794
91.87,7.35,7,81700,0.2521925329607
51.57,80.41,84,89400,4.135686223013791
53.46,22.4,12,82200,0.6919907632909372
44.35,75.7,97,90700,4.224626157798642
47.48,72.76,138,94800,0.014554585130484021
67.36,24.05,139,94900,7.580834797546333
66.52,75.75,29,83900,2.277295490577581
80.12,75.32,283,109300,3.878957628931982
60.84,17.54,58,86800,7.74735602717702
48.1,50.3,5,81500,0.4930244079702284
10.98,61.51,1,81100,0.08763562034741823
27.53,98.34,264,107400,0.02768661417134277
91.61,54.42,137,94700,8.723337915154712
13.83,4.74,67,87700,7.385377117231996
41.25,41.51,279,108900,5.3812233151201045
21.07,26.77,214,102400,5.524935848392399
90.2,99.73,54,86400,9.323260636675442
74.09,73.4,165,97500,5.233053334487816
14.59,98.87,201,101100,7.67904256810096
37.2,34.12,100,91000,1.5388853461805851
78.46,4.68,209,101900,5.761286073102805
73.76,5.18,51,86100,8.489136525075324
97.66,44.77,114,92400,8.976380054165968
29.46,57.83,255,106500,3.156843052573237
9.49,68.94,299,110900,8.473895415424675
58.85,42.25,234,104400,7.429233409277096
60.22,48.24,196,100600,8.97815397450032
69.49,23.73,213,102300,3.411956659495244
28.99,74.26,220,103000,0.180464941664632
40.65,2.67,209,101900,1.4583962742078715
90.93,39.29,225,103500,4.917917031300366
85.25,79.16,223,103300,2.7997403935118848
85.32,0.98,106,91600,4.305254512408108
61.91,84.4,45,85500,5.586234155246149
94.74,60.9,140,95000,4.608298052517423
12.28,16.31,127,93700,0.5811127755667878
60.58,15.53,111,92100,4.44470893977496
93.43,84.71,87,89700,2.6608555940332588
56.91,70.14,9,81900,6.771039999097854
99.06,92.58,73,88300,6.2096484470215625
19.91,41.55,39,84900,4.870612703561297
14.77,54.34,229,103900,6.149542133427391
83.27,13.84,5,81500,8.407683274023372
32.53,79.45,96,90600,4.074270739028513
1.38,52.75,279,108900,6.678776110485664
57.27,30.27,130,94000,8.263822640573924
51.49,29.26,279,108900,4.997327645306678
74.68,96.6,62,87200,2.4146204416103654
93.66,50.2,206,101600,4.124575753274581
13.28,16.55,96,90600,6.048881754706371
33.18,45.09,141,95100,5.6458081318551026
26.4,12.83,188,99800,7.7448585169974
73.71,12.11,266,107600,0.9308094225717212
39.79,7.06,200,101000,3.6920034553768213
71.6,83.2,199,100900,1.9609975624806386
59.39,20.54,239,104900,9.412671264831987
1.89,28.91,267,107700,6.90996767530625
10.22,69.52,103,91300,2.752012359706155
24.62,86.47,83,89300,6.391849037036472
82.35,15.27,207,101700,5.023761927058954
96.59,61.51,105,91500,1.1121654057674046
92.67,34.81,83,89300,3.271447573243286
7.9,23.22,296,110600,3.04418002795713
32.27,37.09,250,106000,6.378133364712357
35.74,85.62,243,105300,8.891615957123252
58.37,60.78,2,81200,7.8054627472596465
97.82,43.46,101,91100,1.574085748103362
7.08,55.34,78,88800,7.292976303142522
57.5,10.15,77,88700,6.7786729159096275
48.63,64.6,285,109500,7.286213936533477
79.11,87.55,51,86100,2.660265193739252
80.34,3.47,285,109500,9.227995501964857
57.22,82.35,146,95600,0.851101213357387
53.97,42.96,289,109900,2.338767945433735
46.9,72.43,227,103700,1.7694334524900712
64.38,95.53,202,101200,7.982524759584883
3.21,17.84,163,97300,1.417387098692534
83.82,24.1,294,110400,6.174317234769953
97.87,6.03,63,87300,6.454381127454236
12.56,81.05,185,99500,4.899790031714484
18.32,18.19,241,105100,9.256528979632721
30.48,20.88,232,104200,5.508768436962144
70.43,5.09,71,88100,1.262135905037608
76.87,19.84,23,83300,8.99220509994443
99.77,64.11,277,108700,6.402896952467781
55.58,79.0,163,97300,4.089521680052044
18.43,16.91,188,99800,3.480070166591236
61.81,83.47,171,98100,2.1925905564023065
74.38,97.03,263,107300,7.52138973992313
52.88,39.62,196,100600,9.36053670755668
28.57,70.26,5,81500,2.4106888180869532
40.61,14.94,242,105200,8.539729093508914
11.61,27.05,41,85100,6.287252378358433
65.62,60.29,293,110300,6.555539580290787
15.8,6.01,150,96000,4.641223932917136
24.71,3.32,62,87200,9.522683020887392
41.49,30.05,154,96400,4.866568251456975
62.2,63.62,115,92500,6.081490360378274
56.89,62.8,166,97600,7.862051559002385
2.66,54.87,123,93300,2.036814899460345
49.86,21.96,47,85700,3.5875703847196414
98.53,7.62,102,91200,9.43920149725866
46.65,18.07,200,101000,6.188338136279948
89.3,67.36,55,86500,2.4454709738304348
48.11,22.97,52,86200,2.1995635664620417
20.59,96.85,175,98500,6.125257633713011
86.76,9.95,158,96800,0.6522125497918396
51.42,39.21,30,84000,0.09479673416906365
39.72,49.71,84,89400,3.7353865577314425
85.8,78.72,291,110100,8.969157065097386
41.82,90.39,95,90500,9.558153549668702
0.67,70.13,126,93600,6.295179481986585
30.81,98.1,8,81800,6.924985508633535
6.64,93.86,66,87600,8.18185657679126
22.48,84.8,220,103000,4.732169330395846
70.0,34.77,229,103900,0.2613139771909012
57.04,4.94,107,91700,3.3518106455929706
45.07,74.78,108,91800,5.026672287702631
80.44,58.77,158,96800,1.3457406339549338
14.44,36.23,263,107300,1.7939198371020337
24.1,1.09,201,101100,1.1003862469034176
11.22,12.01,23,83300,4.470748877917749
24.96,17.11,190,100000,0.9583853275507137
2.36,70.83,72,88200,1.5896401606549149
83.98,93.96,112,92200,7.5125503564466705
44.92,31.82,63,87300,2.435081422053332
95.76,85.67,13,82300,9.698095758806588
88.16,61.02,62,87200,3.9816755932341206
94.46,42.52,99,90900,9.851492500876493
83.6,54.59,287,109700,7.3333326545887445
52.09,51.35,175,98500,6.086788984663308
82.42,37.87,188,99800,3.642218731481428
33.87,12.41,253,106300,4.1668673584024045
44.95,28.16,112,92200,7.474461724596079
62.56,60.64,204,101400,5.918305380612347
60.57,79.88,49,85900,7.318775128927584
68.54,24.23,158,96800,9.460898436121806
78.04,55.04,85,89500,5.601437956478964
5.77,2.06,179,98900,4.809372004690858
76.0,39.79,180,99000,4.029963125391421
95.17,32.78,211,102100,6.374523844843004
61.28,57.87,93,90300,9.34808834818847
16.21,23.05,115,92500,2.5693481355639936
68.77,15.91,66,87600,2.312412538665388
5.36,0.35,267,107700,7.044284411155753
50.75,52.1,14,82400,1.7183825109460726
35.5,56.42,210,102000,7.37245586323602
85.73,49.72,7,81700,1.0888867755482812
44.57,51.57,75,88500,5.524786857130788
7.49,20.16,283,109300,8.82723431395055
53.4,57.06,212,102200,1.8665884520199483
53.3,56.29,234,104400,1.518776907126177
62.82,23.21,175,98500,6.228221559799668
57.19,6.08,189,99900,3.0891564538243763
48.7,74.09,34,84400,7.815683567368056
68.74,19.27,163,97300,0.7956251396471359
79.3,46.31,263,107300,1.20155059054176
60.85,74.93,31,84100,8.800878284452084
64.47,8.86,130,94000,0.6480336519543883
1.04,6.98,15,82500,5.272356762555761
8.26,23.94,57,86700,5.743626402172777
99.85,6.04,292,110200,3.6362937986729915
77.62,34.36,64,87400,0.37080350770034465
17.36,91.32,186,99600,9.523410972450243
18.43,92.28,80,89000,5.858638138599953
4.05,14.2,78,88800,3.9568815608119348
47.43,76.15,246,105600,0.7114088161673371
76.1,76.1,46,85600,9.993978347174378
23.14,77.85,254,106400,0.34892688361363056
76.35,18.05,92,90200,4.0379954384423735
52.89,80.52,60,87000,4.059303794845448
52.61,66.38,288,109800,6.740067386275225
23.51,89.06,55,86500,4.969347744516011
92.24,99.65,29,83900,9.3211974026663
53.57,19.95,98,90800,5.807116987217561
88.5,35.69,272,108200,4.429141744212326
51.94,4.58,18,82800,5.997002917203801
77.94,24.49,300,111000,1.6250652325205905
33.76,11.53,299,110900,8.027962512167592
80.65,72.36,255,106500,4.249578212801102
88.17,46.81,162,97200,5.81430359929217
95.48,16.1,17,82700,9.881675211169151
14.74,48.6,48,85800,9.076145913793647
50.84,12.08,285,109500,1.6682189384195178
45.12,53.02,186,99600,3.6599646918320983
88.43,4.26,2,81200,3.413223600594215
44.88,70.93,202,101200,2.661376373773118
62.1,87.92,237,104700,1.0788019223324585
46.95,82.29,157,96700,0.5716758826686963
66.62,91.1,207,101700,6.023021556394577
2.28,24.09,76,88600,7.2219827265031675
72.76,54.73,148,95800,7.3000721126945365
46.29,20.97,138,94800,8.725828915746673
33.49,4.13,148,95800,8.24735637648909
69.87,83.02,286,109600,4.010527780734945
44.2,69.38,37,84700,5.610888241357634
53.29,74.68,239,104900,1.8738301609797459
84.52,30.42,132,94200,1.9994818559030492
67.55,40.61,243,105300,0.20560005847531482
43.37,33.6,56,86600,6.550660057474808
73.44,59.63,81,89100,5.381157971166791
30.29,51.0,251,106100,6.534268633338075
51.35,86.31,62,87200,1.5764559682412604
5.97,31.03,238,104800,9.066962308931005
76.6,31.21,144,95400,1.4944721046924103
22.68,19.66,258,106800,7.171802972207799
14.14,25.4,161,97100,7.752576565378842
51.54,15.03,277,108700,5.758190473992838
44.43,12.77,149,95900,7.893723416500336
87.64,55.27,155,96500,8.540498774549432
47.8,14.24,118,92800,1.9880915661121978
66.16,29.07,246,105600,6.937636928325524
68.51,12.42,94,90400,5.330344882982089
93.26,41.81,73,88300,2.2350418025019847
51.68,11.83,235,104500,6.461413644617128
94.07,66.13,103,91300,6.036383291325333
96.47,40.73,98,90800,3.209256353047257
6.4,55.15,77,88700,4.731760739277816
96.89,73.18,148,95800,3.6133207869153736
4.1,98.97,236,104600,7.465917828991406
48.24,67.33,30,84000,0.3415470607631077
16.53,60.84,150,96000,5.163779606842235
81.38,34.78,9,81900,3.8021095946686945
21.79,37.7,105,91500,9.477407174182662
49.88,79.15,236,104600,1.776346465264026
30.37,52.0,224,103400,4.1305725225979515
35.56,67.63,115,92500,9.64233714851375
43.53,96.44,150,96000,8.783061079656814
57.11,28.31,2,81200,1.6145306652076918
65.62,21.35,159,96900,4.101308116724719
63.08,98.23,27,83700,7.794057261165915
73.46,75.66,275,108500,0.7460506905810338
65.89,82.49,127,93700,6.013554561149305
97.53,86.74,8,81800,9.168638039519092
26.72,22.79,142,95200,9.682348509898585
49.23,91.82,115,92500,8.798949579263196
32.24,15.7,295,110500,0.21184151022517805
36.72,14.14,237,104700,6.919345754638993
14.03,65.24,11,82100,3.6523233559422055
47.71,10.99,93,90300,9.416691880966724
48.66,2.31,48,85800,8.332797814122689
41.69,7.23,261,107100,8.01054120359261
42.55,54.3,7,81700,2.4026959115306434
86.55,68.06,144,95400,4.4485460529375755
49.32,2.25,198,100800,4.972666735846789
94.71,57.9,155,96500,9.674850528076437
89.32,20.03,164,97400,1.1913760171810772
62.7,78.21,141,95100,0.9046282194754018
41.35,50.28,159,96900,3.133072756474143
94.48,76.62,28,83800,7.82531574747792
54.5,35.28,166,97600,4.269453712675981
93.86,72.2,55,86500,9.395989554200264
84.53,87.24,127,93700,3.928248596249789
44.09,46.87,297,110700,8.690487854072726
93.86,52.42,198,100800,9.275319318437992
53.83,12.31,164,97400,6.34332839921591
66.44,96.03,256,106600,9.678578280494044
37.83,72.84,39,84900,4.982454201073267
79.85,10.68,81,89100,1.9085661013491229
17.91,70.3,63,87300,1.7978953593019165
45.67,30.47,78,88800,3.4962307199650757
75.36,14.48,238,104800,3.485320399301769
76.1,14.58,193,100300,6.103700475104519
59.21,74.29,188,99800,4.259171434034385
60.06,49.67,200,101000,5.275298705472428
56.73,28.98,57,86700,0.6489169468733469
35.03,8.81,163,97300,8.136588798797723
62.02,56.01,101,91100,6.227421306080625
22.37,95.95,95,90500,6.117996546554267
36.78,63.05,96,90600,0.28227901136445355
53.37,99.91,237,104700,6.6219495736728256
43.11,55.15,183,99300,9.395231155886854
50.63,79.18,115,92500,0.6601138605431522
42.45,64.77,140,95000,2.763706332782231
45.44,0.21,298,110800,4.1980948339376365
97.17,62.52,10,82000,6.360663517971071
5.43,55.37,87,89700,9.503063108562298
81.5,9.54,212,102200,8.318978324516735
18.77,94.33,189,99900,0.8455176468758241
7.22,8.4,118,92800,6.535673164898102
31.44,12.48,261,107100,2.0164933358351353
96.14,59.0,257,106700,7.866565197421642
62.03,53.74,179,98900,3.24880717470219
86.08,28.13,213,102300,7.526944044015772
25.34,1.3,148,95800,3.1445941098625116
40.13,97.2,11,82100,3.688439915276506
79.85,49.71,178,98800,9.386770312357783
39.93,61.11,190,100000,9.682324173880065
77.55,74.29,39,84900,6.530842075423794
82.8,13.07,247,105700,8.757364415634013
34.47,39.97,294,110400,2.6235226796500255
70.0,65.29,249,105900,0.7245514928652719
59.92,20.26,87,89700,0.27009315952029045
68.62,23.39,261,107100,7.936284877520268
78.81,29.67,278,108800,4.973706895770052
53.33,53.46,79,88900,9.434975216452138
56.73,7.81,4,81400,0.9035576682945001
85.67,55.41,167,97700,6.462741724946817
90.91,31.8,125,93500,4.927887698103732
68.6,83.16,9,81900,2.203499352285726
61.13,75.42,33,84300,5.891339696681902
21.64,33.24,85,89500,1.1409593630612702
44.36,77.61,107,91700,1.2495586051622154
58.24,56.81,19,82900,3.926984397483717
84.55,31.06,190,100000,4.728860773864122
10.95,37.06,297,110700,7.486553534971147
74.51,52.37,148,95800,0.4930895586462014
42.54,13.68,58,86800,5.216863146666501
50.96,49.18,187,99700,4.117630626282964
1.23,29.5,118,92800,1.703553243686614
25.32,56.92,63,87300,2.6423372421852753
27.07,20.3,291,110100,1.1677398354374424
73.65,78.08,72,88200,3.157464179173075
93.02,68.13,221,103100,9.820703247099773
86.48,20.23,75,88500,6.232524199741107
69.13,91.15,108,91800,3.042258963377874
36.49,95.44,60,87000,0.39639131867029165
30.93,48.29,180,99000,7.573778346371429
55.71,13.62,267,107700,1.5933900286338998
94.57,95.92,114,92400,3.143544526525792
27.11,74.88,147,95700,5.756139763625589
49.94,45.4,94,90400,3.6929071159253657
85.83,41.78,100,91000,8.439505001868353
80.7,35.38,17,82700,4.8750263631166195
94.16,51.67,180,99000,6.845215938193503
5.27,50.88,73,88300,6.138664256979229
1.58,11.14,10,82000,1.9340268929437443
46.49,92.15,119,92900,4.52848728203238
26.0,0.09,147,95700,0.9782487938847895
39.38,20.82,94,90400,5.527962744366052
95.74,0.96,128,93800,9.565074341539539
16.01,88.28,7,81700,8.694677236514067
73.05,60.74,244,105400,1.3394011263891636
64.63,81.55,211,102100,2.5005374736143002
39.48,87.4,216,102600,9.699280787059896
46.12,6.08,182,99200,1.356861096181543
61.02,80.43,4,81400,8.159294750294517
65.0,61.17,271,108100,6.099079083250628
66.6,96.21,203,101300,1.5149791267882073
34.46,54.0,262,107200,7.706174888743137
67.4,52.54,62,87200,3.519035612517063
45.56,41.38,272,108200,8.370844810661684
16.5,84.15,297,110700,5.1678653666356675
48.72,84.08,63,87300,7.50869242535534
58.32,70.98,283,109300,1.451565672056394
83.08,48.53,247,105700,6.345833697902834
45.62,74.73,114,92400,0.504873995168309
43.22,92.63,63,87300,9.457603945823449
8.23,35.29,283,109300,3.379709255530746
56.37,28.13,284,109400,6.3063848230238175
42.04,98.6,142,95200,2.4173903814603737
53.84,60.92,246,105600,9.359942810547352
49.46,70.12,5,81500,2.6119233598889
59.73,72.0,253,106300,6.8353184821570085
3.18,13.95,163,97300,1.012816786616898
87.24,17.29,81,89100,9.23579365072747
24.12,46.7,261,107100,0.6108992473645236
28.26,92.09,100,91000,6.514507779060392
61.15,7.33,80,89000,5.1838991835811346
45.53,27.5,92,90200,1.4489459513233671
35.48,19.35,40,85000,2.056805901856371
28.3,60.24,133,94300,9.343035186501977
65.73,0.31,16,82600,8.868112149104867
52.17,44.89,180,99000,1.8414605819106555
21.11,14.87,244,105400,5.346103910659034
91.7,57.93,63,87300,5.953848771304337
59.55,12.36,17,82700,0.3147889235347445
70.45,77.0,252,106200,8.510643227800273
95.15,37.73,271,108100,0.0985043628675053
97.31,5.16,212,102200,1.5301063366280365
5.38,55.27,125,93500,6.015575265506535
30.16,50.3,252,106200,8.345426135305342
31.77,78.9,287,109700,3.48877876606952
28.3,62.65,179,98900,1.9571550150011263
50.26,59.63,261,107100,2.604178512706925
3.87,79.62,95,90500,1.7301780221984187
87.33,41.25,100,91000,2.776776601758446
58.74,26.51,241,105100,8.193360450382302
36.13,58.62,121,93100,1.9942686538854604
98.52,74.06,246,105600,6.927479943301973
83.33,19.39,133,94300,2.278141800506044
48.02,59.44,112,92200,5.102770805957261
91.92,79.64,110,92000,7.299784251682712
53.54,35.8,166,97600,9.567415040228434
97.48,96.85,141,95100,9.19985942898905
46.66,27.63,196,100600,5.06485645885502
66.7,19.04,37,84700,9.669782614016981
61.36,33.66,31,84100,9.399444050216776
35.12,48.54,154,96400,4.258910285547788
41.81,37.62,84,89400,8.561342454343798
88.7,0.42,149,95900,9.070367234029849
51.49,57.94,7,81700,6.003943121222583
78.33,61.23,277,108700,9.808944378547393
96.33,92.05,178,98800,3.637408847305319
60.06,41.9,22,83200,5.259115029059677
4.01,88.22,126,93600,7.5140064100662505
34.94,10.17,78,88800,0.31903034043362144
59.57,8.6,251,106100,3.6443036112027127
21.88,82.69,54,86400,8.722814288024075
83.65,30.69,88,89800,1.5641267686962068
34.65,54.48,253,106300,7.480176444445956
53.64,71.24,202,101200,7.992676559003864
49.57,44.39,213,102300,5.187219232551087
10.38,6.8,53,86300,5.660880984839199
44.71,39.43,2,81200,4.959460173260764
63.58,7.82,21,83100,3.780708445202637
63.05,27.41,28,83800,1.457915448171091
7.47,99.69,6,81600,4.961768392022201
2.19,18.37,145,95500,5.878240384852328
84.94,13.31,221,103100,7.108377699241516
61.73,67.86,82,89200,4.814277363273451
93.25,90.18,33,84300,9.051860997429884
85.26,32.24,87,89700,9.460074974822065
7.3,62.69,2,81200,1.6489688395607816
18.95,5.43,4,81400,2.9538999425515056
7.31,38.88,99,90900,5.723942244073118
70.76,9.53,263,107300,1.975596402929436
37.28,82.73,242,105200,8.621193306098881
95.63,37.42,179,98900,6.572763522322226
87.39,96.14,169,97900,8.99632611919594
50.18,74.6,72,88200,1.105749704847968
89.49,76.66,45,85500,6.690063588218205
58.0,59.57,61,87100,2.0667939113609615
37.81,46.32,104,91400,0.6435646532170691
1.46,77.29,16,82600,2.151427497748142
99.03,21.1,155,96500,2.5219197665342694
9.03,18.86,200,101000,7.55336182902116
55.58,18.28,250,106000,9.368766048485272
38.85,81.58,125,93500,9.136686329473342
33.86,79.14,277,108700,2.728778964934948
68.42,28.84,15,82500,1.436661619154348
5.1,18.45,267,107700,9.412262205074285
87.99,76.37,199,100900,3.784361858969186
10.9,98.88,266,107600,5.759439328366822
60.99,22.79,107,91700,9.078796760976752
57.56,68.34,138,94800,0.8698825266942967
58.65,96.1,116,92600,0.5870465925726542
43.96,91.54,81,89100,7.929543652503163
97.98,45.03,105,91500,9.788792407590782
35.96,52.99,293,110300,7.285099268670816
12.2,64.25,100,91000,6.753031034035356
